loja_id,loja,produto_id,produto,marca,categoria,grupo,quantidade_minima,quantidade
3,AUTORIZADA ATACADO,3b9d785d-09fa-4352-b344-74ff1063ccb4,MAQUINA FONTE DE ALIMENTACAO DIGITAL JC AIXUN P2408 220V BRANCA,SUGON,"","",0,1
3,AUTORIZADA ATACADO,fcdf563e-4238-4beb-871a-ac25c551c2b8,MAQUINA FONTE DE BANCADA K305DN AIDA,SUGON,"","",0,1
3,AUTORIZADA ATACADO,3a9c069c-7136-4397-a6b2-eb7c2661981b,MAQUINA FONTE DE BANCADA YX1502DD+ YAXUN 220V PRETA,"","","",0,1
3,AUTORIZADA ATACADO,824510f4-65bb-4484-809c-f4399e181a71,MAQUINA MULTIMETRO DIGITAL WYLIE WL-9808A,"","","",0,1
3,AUTORIZADA ATACADO,3eec1afa-cd0e-4fdd-8168-5acb8acaf0ba,MAQUINA SEPARADORA FOR WARD FW-360C 220V BRANCA,"","","",0,1
3,AUTORIZADA ATACADO,c1eec7ce-60a9-45af-be9d-ab46b853266a,MAQUINA SEPARADORA YAXUN YX899 PRETA,YAXUN,"","",0,1
3,AUTORIZADA ATACADO,399a48f0-f000-4f6e-8599-c8ebc365cf65,"MAQUINA TIRA BOLHA E SEPARADORA DE TELA 
M-TRIANGEL 2 EM 1",HONYAN,"","",0,1
4,ESTOQUE,1c47a4f5-6139-4bae-ad4c-e462502f6847,FERRAMENTA ALICATE WYLIE FLATQ 170 AZUL,WYLIE,"","",0,1
4,ESTOQUE,3f47b72b-5aa7-4a99-b5a3-d4427fe47201,FERRAMENTA BISTURI COM LAMINA WYLIE 306,WYLIE,"","",0,7
4,ESTOQUE,a2c2f054-a46a-416e-a4cd-933a2791d9e1,FERRAMENTA CAIXA LAMINA 5 UND,"","","",0,240
4,ESTOQUE,60941368-1aa5-4c3e-83f4-0521ccb24808,FERRAMENTA CHAVE 3D 0.8MM PENTALOBE WYLIE WL-833,WYLIE,"","",0,2
4,ESTOQUE,0f872b80-a124-4427-91ce-7fbf58089e65,FERRAMENTA CHAVE 3D 1.2MM/1.5MM PHILLIPS WYLIE WL-833,WYLIE,"","",0,2
4,ESTOQUE,d30e0652-fee3-49a9-938e-8e8b7a619c11,FERRAMENTA FIO JUMPER 0.01MM  WYLIE WL-001,"","","",0,10
4,ESTOQUE,ead24cbc-1d4e-445e-a559-491a39957a71,FERRAMENTA FLUXO DE SOLDA PASTOSO 559 10CC WYLIE WL-559,WYLIE,"","",0,1
4,ESTOQUE,20679ff7-a59e-40e2-8fa2-5450be7255cb,FERRAMENTA MANTA ALUMINIO PARA MICROSCOPIO AZUL,WYLIE,"","",0,4
4,ESTOQUE,e8f626aa-67b7-4a94-b5c2-e16e17b4081d,FERRAMENTA PACOTE DE LIGA,"","","",0,49
4,ESTOQUE,4ba77169-b7eb-40e3-8227-392973bace83,FERRAMENTA PACOTE LAMINA BISTURI FINO,"","","",0,105
4,ESTOQUE,1745a766-1ec8-4639-b590-4278fcbd53af,FERRAMENTA PACOTE LAMINA BISTURI LARGA,"","","",0,25
4,ESTOQUE,6d2e3f17-cc3a-496d-946c-5925d62a40f3,FERRAMENTA PACOTE LAMINA BISTURI RETO,"","","",0,133
4,ESTOQUE,ecbdd8d5-e3fa-47cc-99c2-ff8e34b7ed2d,FERRAMENTA PANO COLORIDO 100UN,"","","",0,103
4,ESTOQUE,badc69c9-34c7-4b28-88c7-fe3521d4f624,FERRAMENTA PINCEL ANTIESTATICO 2 EM 1 WL-688,WYLIE,"","",0,2
4,ESTOQUE,8508f5eb-410e-4afa-92d9-3369f24fb5ee,MAQUINA BANHEIRA DE DEXOSIDACAO YX3060 YAXUN 220V,"","","",0,1
4,ESTOQUE,fcdf563e-4238-4beb-871a-ac25c551c2b8,MAQUINA FONTE DE BANCADA K305DN AIDA,SUGON,"","",0,1
4,ESTOQUE,3a9c069c-7136-4397-a6b2-eb7c2661981b,MAQUINA FONTE DE BANCADA YX1502DD+ YAXUN 220V PRETA,"","","",0,1
4,ESTOQUE,3eec1afa-cd0e-4fdd-8168-5acb8acaf0ba,MAQUINA SEPARADORA FOR WARD FW-360C 220V BRANCA,"","","",0,1
4,ESTOQUE,c1eec7ce-60a9-45af-be9d-ab46b853266a,MAQUINA SEPARADORA YAXUN YX899 PRETA,YAXUN,"","",0,3
